acc_x,acc_y,acc_z,eda,bvp,hr,temp,pain_level
0.0407,0.0276,0.0387,1.051,67.4,59.0,33.86,2
0.301,-0.2858,0.0128,1.371,70.9,69.7,33.6,4
0.5841,0.1392,0.5574,2.169,81.1,96.1,33.54,8
-1.485,-1.631,0.7182,2.051,81.4,113.1,33.34,8
0.0148,0.0198,-0.0299,1.175,79.2,49.9,33.79,2
0.3609,-0.2171,0.2442,0.239,73.4,83.0,34.12,2
0.063,-0.0216,0.0115,0.082,71.2,56.0,33.99,1
-1.5113,-3.3436,-0.4479,2.521,76.0,122.1,33.36,8
-0.0683,-0.0646,0.0054,1.136,61.4,50.7,33.8,1
-0.0306,-0.0518,0.0299,2.064,67.7,52.9,34.25,5
0.0316,0.0202,0.0574,1.114,80.2,69.6,33.46,3
-0.4318,-0.7277,-0.3089,1.673,61.2,76.7,33.63,5
-0.0252,0.0883,0.0114,1.079,74.5,60.4,33.57,2
-0.3449,0.6525,0.1295,1.257,75.8,103.1,33.8,7
-0.0214,-0.056,-0.0243,0.372,72.7,46.3,34.32,1
0.0531,-0.177,-0.2287,0.019,64.1,65.3,33.81,1
-0.1307,0.0317,-0.0272,0.358,74.7,56.4,33.77,1
-0.019,0.1055,0.0052,1.008,66.0,68.5,33.92,3
0.0055,-0.0832,0.0569,0.677,66.9,52.6,33.01,1
0.3813,-0.2826,0.0438,2.412,81.3,70.5,33.53,7
-0.0109,-0.0511,-0.0293,0.716,71.5,78.7,34.48,4
0.0379,-0.0128,-0.0,0.09,69.5,60.7,34.44,1
0.0109,-0.0561,0.0666,1.193,65.9,51.5,33.67,1
0.298,-0.1165,-0.3218,0.907,85.3,94.0,33.83,5
-0.0208,0.1296,0.0865,1.804,69.0,69.0,33.27,5
0.0296,0.1033,0.1495,0.269,74.8,70.6,33.81,1
0.001,-0.0032,-0.0059,1.56,73.8,54.0,33.77,3
0.5008,0.5656,0.9039,1.528,71.6,91.8,33.27,6
3.5143,-1.3491,0.1252,1.917,88.7,119.0,33.64,8
-1.5024,0.5953,1.4738,0.626,71.1,96.7,33.5,3
0.0942,0.0585,-0.0208,0.888,65.5,54.9,34.07,1
-1.613,-0.8775,-0.9609,1.74,76.4,112.9,33.55,8
0.6584,-0.7556,0.8939,0.381,82.3,98.4,33.91,4
0.5869,-0.3235,-0.2,0.392,64.7,76.2,33.72,1
-0.0143,-0.0656,0.0269,1.332,70.4,47.6,34.1,2
0.0724,0.087,0.0064,0.57,71.2,54.9,34.13,1
-0.3806,0.5616,0.4919,0.936,85.3,92.1,33.56,5
0.3426,0.2056,0.2171,1.068,69.5,80.7,33.4,4
-0.1072,-0.0851,-0.0122,0.454,68.1,48.4,34.09,1
-1.0954,0.908,0.6962,1.567,83.6,93.6,33.58,6
-0.1649,-0.3065,0.1046,0.86,80.1,70.6,33.57,2
-0.0208,-0.0408,-0.0834,0.434,73.7,49.0,33.8,1
0.5085,-0.0465,0.6003,1.661,74.5,95.4,33.08,7
1.3072,0.8136,-2.9179,0.751,86.9,119.6,33.62,6
-0.4001,0.5277,-0.7793,0.373,72.3,85.4,33.66,3
0.2611,-0.0772,0.1841,2.767,68.6,78.9,34.24,8
-0.6326,-0.0337,-1.18,2.467,82.6,111.8,33.41,8
0.7115,0.0219,0.1449,0.782,75.0,95.1,33.28,5
0.2001,-0.8246,0.3215,1.688,74.2,98.0,34.13,7
0.0351,0.0615,0.0489,0.314,73.6,54.6,33.82,1
-0.0104,-0.0027,0.0364,1.885,67.2,55.0,33.91,4
-0.0094,0.09,-0.0591,0.518,69.3,53.8,34.12,1
-0.2331,1.3513,-0.8263,1.64,82.9,121.3,33.98,8
0.0116,0.0029,0.0824,0.354,69.1,47.8,34.36,1
0.8752,0.4479,-0.1119,1.048,67.5,82.9,33.56,4
-0.1296,-0.3256,-0.3811,0.944,70.7,72.2,33.56,3
-0.0068,0.0106,0.0597,1.141,68.7,58.6,33.31,1
-0.0255,0.3046,0.1175,0.82,74.7,72.1,33.88,3
1.1294,0.2506,-1.0451,0.91,81.7,92.9,34.16,5
0.0224,0.3652,-0.2711,0.061,74.7,81.2,33.71,1
0.0155,1.2518,0.487,1.642,78.0,102.1,33.89,7
-1.5373,-0.5927,-0.4211,0.212,84.2,107.4,33.92,4
-0.0649,0.0513,0.109,0.544,66.4,55.5,34.51,1
0.6963,0.571,-0.8325,1.653,80.0,95.4,33.51,7
0.0022,-0.0013,-0.0196,0.676,77.3,56.9,33.83,1
-1.2338,0.3289,3.5417,1.117,90.5,106.0,34.1,5
0.0769,0.0011,0.0531,1.598,70.6,50.9,33.51,2
-0.0213,0.0546,-0.0609,0.433,73.1,43.4,34.21,1
0.0331,0.0483,-0.0236,1.093,75.1,61.3,34.45,4
-0.0497,0.0069,0.0227,1.269,69.2,51.2,33.81,2
-0.0813,-0.0256,-0.0376,1.324,63.2,65.3,33.96,4
-0.0294,0.0796,-0.0077,0.893,74.4,57.4,33.85,1
0.0754,-0.0206,0.1075,1.232,80.0,80.5,33.54,5
-0.0295,0.1753,0.1389,1.263,72.5,71.7,33.55,4
-0.064,-0.0785,-0.0981,1.466,67.3,54.8,33.76,3
0.07,-0.0798,0.0402,0.266,71.4,54.0,34.16,1
-0.3496,-0.1122,-0.1789,0.936,77.2,80.6,33.56,4
1.2666,-0.5481,-1.3655,0.643,84.8,99.7,34.05,5
0.1639,0.0463,-0.2068,0.447,76.5,75.1,33.77,2
0.0101,-0.0622,-0.0339,0.578,75.6,54.7,33.42,1
0.0937,-0.1453,0.1726,1.599,74.5,100.1,33.72,7
-0.5647,-0.1602,0.1599,2.261,74.0,117.5,33.74,8
1.2304,-0.4892,0.3875,1.19,77.1,99.1,33.59,6
0.007,-0.0348,0.0136,0.425,66.2,58.5,34.13,1
-0.2061,0.2989,-0.2136,1.642,69.4,77.9,34.31,6
-0.0246,-0.0406,0.0025,0.989,76.5,55.3,33.9,1
-1.0128,0.3356,1.1309,0.941,81.8,112.4,34.62,7
0.6044,-1.3062,0.1652,1.77,84.0,99.5,33.56,7
0.7324,-0.3259,1.0386,1.219,79.9,96.7,33.92,6
0.1738,-0.6056,0.0307,1.603,75.1,86.4,33.68,6
-0.0579,0.0041,0.0792,0.061,66.5,50.5,33.9,1
0.4972,-0.795,-0.2223,1.012,78.0,96.1,33.7,6
1.3225,-0.2322,0.2458,2.654,84.9,106.5,34.13,8
-0.0275,-0.0627,0.0295,1.073,71.4,57.3,33.38,2
0.051,-0.0513,0.0001,0.099,75.2,54.0,33.86,1
-0.1064,0.1723,-0.3415,0.446,83.4,74.1,32.81,1
-0.0914,-0.0718,0.2301,1.195,69.6,84.9,34.15,6
-0.1734,-0.0334,0.3715,1.076,75.6,76.1,33.51,4
1.4364,-1.9447,-0.7912,2.716,85.7,114.3,33.37,8
0.3299,0.5746,-1.1807,0.886,75.6,92.9,33.61,5
-0.0854,0.0288,-0.0199,0.881,74.4,61.9,34.06,2
0.0184,-0.0307,-0.0155,0.938,70.8,56.2,33.65,1
0.1684,3.0542,0.8186,1.375,83.6,116.9,33.45,7
-0.668,-0.221,-0.5906,1.035,67.5,77.5,33.76,3
0.0634,-0.0044,-0.0173,1.626,61.4,57.3,33.85,4
0.0625,-0.0072,-0.026,1.179,72.0,47.7,34.23,1
0.393,-0.3734,0.7311,1.439,80.8,98.6,33.84,7
0.0157,-0.1626,-0.2689,0.52,71.7,80.6,33.37,2
0.1952,0.0065,-0.0668,1.005,76.7,72.6,33.55,3
-0.7029,-1.231,-0.5964,2.878,83.1,109.3,33.27,8
-1.4821,1.0895,0.0071,0.981,68.5,87.9,33.63,4
0.0209,-0.0818,0.0621,0.861,73.7,64.2,34.46,2
-2.284,-2.3589,0.2269,2.933,83.0,114.6,34.29,8
-0.0313,-0.0222,0.0482,1.129,70.2,57.8,34.07,2
-0.9126,0.1525,-0.3889,2.025,81.3,114.1,34.31,8
1.6318,0.2551,-1.8553,1.005,78.0,112.6,33.44,7
-0.0473,0.0971,0.0705,1.047,79.7,76.8,33.58,4
-0.0236,0.0006,0.0149,0.051,70.1,59.2,33.52,1
-0.1912,0.2918,0.0465,0.966,74.0,71.2,33.54,3
0.0031,0.3669,-0.0424,1.547,84.6,75.3,33.48,6
0.0216,0.0553,-0.0091,1.94,74.9,48.2,34.05,4
1.8347,-0.3245,-0.4905,2.305,81.6,119.6,33.76,8
0.0517,-0.0048,0.4777,0.648,82.0,76.0,33.59,3
0.0974,0.1229,-0.1596,0.712,68.9,70.8,33.89,2
-0.0919,-0.1271,0.2871,0.52,75.5,67.0,34.02,2
-0.2902,-0.5753,-0.517,1.467,72.8,97.6,33.62,7
-0.0295,0.266,-0.3917,1.572,68.2,72.6,33.81,5
-0.8383,0.2697,-0.3534,1.209,64.6,69.9,33.54,4
-0.302,-0.0897,-0.2936,0.961,83.3,77.2,33.54,4
0.0309,0.2462,0.2412,0.735,74.2,72.9,33.74,3
-0.6404,-0.3109,-0.1629,0.006,83.8,76.6,33.64,1
1.2853,-0.1495,-0.8736,1.802,76.8,91.8,34.02,7
0.0514,-0.0124,-0.0244,0.811,78.5,49.1,34.03,1
-0.804,0.1492,-0.1795,1.36,73.3,97.4,33.3,6
-0.7084,0.7933,-0.2995,1.519,76.0,101.6,33.77,7
-0.0769,-1.4376,-0.9888,1.161,80.4,107.2,33.83,7
-0.2622,-0.0243,0.0852,0.075,71.9,69.2,33.79,1
-0.0416,-0.0756,0.1041,1.007,76.3,60.4,33.94,2
-0.3226,0.1871,0.5285,1.381,67.8,85.4,33.82,5
-0.0331,-0.0114,0.0385,0.181,68.8,65.1,34.29,1
-1.2862,0.3371,-1.2595,2.414,82.1,107.7,34.0,8
-0.0061,-0.1101,0.0194,0.726,67.4,45.1,34.02,1
-0.0414,0.0446,-0.0158,0.554,69.9,55.0,34.03,1
2.0474,-1.2289,-0.1913,0.615,74.7,97.0,33.35,3
-0.0169,0.0507,0.0841,1.351,64.4,57.1,34.24,4
0.0306,0.0468,0.0225,1.891,71.7,54.5,33.23,4
-0.0078,-0.0922,0.1856,0.057,68.6,47.9,33.74,1
-0.0288,-0.002,0.0497,1.014,61.9,59.4,33.69,2
0.1409,0.2224,0.2885,2.022,74.8,72.3,33.35,6
0.4036,-0.3523,-0.2796,1.14,71.0,76.0,33.43,4
-0.3186,-0.2328,0.4463,1.704,75.5,78.9,33.98,6
0.0032,0.0291,0.0125,0.061,73.6,51.0,34.19,1
0.0664,-0.4987,-0.3477,0.747,77.1,71.8,33.66,2
0.0113,-0.0296,-0.0093,0.993,64.4,57.2,33.46,2
-0.0137,-0.0303,0.0754,0.443,61.5,51.1,34.05,1
0.0391,0.0097,-0.0988,0.458,63.1,53.8,33.79,1
-0.0435,0.1916,0.1934,0.22,69.0,76.2,33.89,1
0.0547,0.4909,0.2396,0.939,68.5,75.0,33.52,4
-0.0407,-0.0582,-0.0344,0.489,76.0,54.9,33.94,1
-0.2461,0.1064,0.1665,1.585,74.5,65.0,33.24,4
-3.1144,-1.5384,1.6536,3.066,76.4,115.3,34.03,8
0.3487,-0.0965,-0.0217,1.527,76.5,72.7,33.51,5
0.0802,0.0289,0.0496,0.218,71.0,53.1,34.43,1
-0.1318,0.5337,-0.6086,0.948,77.4,71.0,34.05,3
-0.0549,0.0324,0.048,2.072,69.5,48.6,33.75,4
-0.3023,-0.2476,0.4881,1.743,63.5,70.0,33.6,5
-0.0177,0.7282,-0.5023,1.764,76.8,84.7,33.27,6
-0.6515,0.0611,0.3122,0.558,71.0,80.3,33.81,3
-0.0194,-0.0297,-0.0498,0.74,66.5,56.9,34.01,1
0.5805,0.7081,-0.2054,1.964,76.1,76.6,33.22,6
0.057,-0.0546,-0.0185,0.555,58.9,49.4,34.0,1
-0.0549,0.0495,-0.0749,1.021,82.6,55.4,34.8,2
0.0074,-0.0174,0.0313,0.393,69.7,56.6,33.9,1
0.0884,-1.1768,-0.649,1.657,69.0,107.6,33.37,7
0.0071,-0.0103,0.0189,1.237,72.1,58.1,33.94,3
0.0444,0.0693,-0.0659,1.924,63.9,62.4,33.78,5
-0.1133,0.3193,0.0424,1.966,72.3,85.6,33.04,7
0.0489,-0.0395,0.0482,0.011,68.4,52.3,33.51,1
-3.2662,-2.5747,-1.0608,1.298,80.3,117.5,33.87,7
2.4938,-0.1458,-2.1311,3.318,85.7,116.9,33.71,8
0.0134,-0.055,-0.0345,0.131,75.7,48.3,34.11,1
0.6635,1.0072,-2.9912,2.445,81.4,107.9,33.12,8
0.3053,0.149,0.2161,2.038,77.5,91.9,33.54,7
0.0458,0.413,0.2966,2.437,74.4,98.9,33.95,8
0.0247,0.0139,0.0319,0.213,70.3,48.1,34.24,1
0.0856,-0.0134,-0.0048,0.487,68.6,51.7,34.57,1
0.0539,0.0151,0.0627,1.171,76.2,59.2,33.97,3
-0.0017,0.0304,-0.0055,0.193,70.9,54.4,33.76,1
-0.1345,0.945,1.5979,2.223,84.9,116.1,34.51,8
-0.3391,0.2769,0.8273,2.438,75.3,96.0,33.91,8
0.026,-0.0195,0.0688,0.713,66.8,51.3,34.04,1
-0.7348,-0.3915,0.3905,0.924,71.9,94.4,33.79,5
0.1736,-0.0464,0.1054,1.6,66.2,79.9,33.75,6
0.0943,0.0099,-0.0209,0.551,68.8,53.9,33.69,1
0.375,0.3837,-0.0743,1.204,77.8,92.3,34.02,6
-0.0544,0.0269,-0.0085,0.294,73.9,50.8,34.29,1
-1.5694,-1.1551,-0.6926,1.844,83.2,91.9,33.31,6
0.3979,0.0858,0.497,2.906,75.8,97.5,33.47,8
0.2725,-0.0248,0.34,1.889,75.0,73.6,33.58,6
0.1446,-0.0311,0.0568,1.011,74.7,68.1,34.27,3
-0.0248,0.0547,0.0612,0.864,58.0,55.7,33.91,1
0.5004,-0.4964,-0.6042,1.648,74.1,94.2,33.86,7
0.0295,-0.0826,0.2786,1.775,62.0,68.5,33.53,5
0.6309,0.129,0.1002,0.471,68.3,78.0,33.83,1
1.2598,0.9612,0.3628,1.9,71.8,90.2,33.62,6
0.6085,0.2581,-1.5213,1.546,78.2,120.2,33.71,8
-0.0136,0.0048,0.0559,0.37,76.5,54.7,34.47,1
0.481,2.0425,-1.9066,2.835,79.2,107.1,33.68,8
0.0625,0.0994,0.0266,0.708,63.7,58.8,33.32,1
0.4699,0.4483,0.2858,0.475,81.3,74.8,33.3,1
-0.5699,0.3147,0.1402,0.665,67.3,75.5,33.74,2
0.0258,-0.0016,-0.0764,0.873,68.8,58.3,34.36,1
0.1211,-1.0856,0.3982,1.061,76.5,88.5,33.83,5
0.1546,-0.0879,0.3087,0.035,77.1,71.9,33.6,1
0.0858,0.008,-0.0423,0.01,78.2,49.4,34.25,1
0.086,0.1545,-0.285,1.133,70.9,73.0,33.98,4
-0.0178,-0.0023,-0.0029,1.304,80.5,58.8,34.16,3
0.0316,-0.0311,-0.0267,0.255,66.3,51.8,33.9,1
-0.0201,-0.1432,-0.0089,1.407,71.8,56.6,33.92,3
-0.0513,-0.2901,0.013,0.892,71.0,72.6,33.73,3
-0.0342,0.0199,-0.0013,1.379,75.6,62.8,33.88,3
0.0042,0.0147,-0.0725,0.705,73.9,51.5,33.43,1
0.0242,0.0325,-0.0115,0.084,65.5,54.2,33.38,1
0.1408,3.1734,2.4904,2.422,80.8,116.7,33.43,8
-0.176,-0.1205,0.1216,1.427,60.3,79.7,33.43,5
0.0316,-0.054,0.029,1.046,67.3,51.6,34.21,1
-0.1892,-0.1298,-0.1219,2.76,73.0,83.5,34.09,8
-0.2311,-0.8016,0.7415,2.137,69.8,100.2,33.94,8
0.0339,0.0462,-0.0279,0.4,66.5,60.4,34.19,1
-0.5389,-0.7438,0.6986,1.839,77.7,89.2,33.92,7
0.0062,-0.024,-0.0209,2.036,67.8,62.0,34.07,6
0.5717,-0.8236,0.7436,1.598,77.3,92.1,33.34,6
0.2503,-0.3238,-0.6096,1.579,81.2,100.2,34.16,7
-0.7165,0.0729,0.4127,1.161,74.5,85.7,34.2,5
0.2008,-0.143,0.0189,2.143,90.1,93.0,33.32,7
1.0216,-2.4621,-0.6787,2.569,87.0,117.8,34.01,8
0.3834,-0.0563,0.4442,0.863,61.0,74.5,33.79,3
-0.0362,0.0196,0.0367,1.366,68.1,58.9,33.73,3
0.0294,0.0525,0.0012,1.878,62.3,55.7,33.63,4
0.0352,0.0219,0.0217,1.567,78.5,45.8,33.87,2
-0.0074,0.014,0.0158,1.079,73.8,62.2,33.92,3
-0.0447,0.1156,-0.0052,1.289,62.4,47.9,34.04,2
0.0852,-0.0326,-0.0473,0.647,68.3,57.6,33.73,1
-2.7706,-0.4052,2.755,2.505,97.0,116.1,33.82,8
0.4189,1.9303,1.183,1.952,85.3,107.7,33.51,7
-0.0323,-0.0389,-0.064,0.068,63.4,56.0,33.44,1
0.7826,0.1654,-1.2549,1.784,79.8,90.7,33.87,7
0.0704,-0.0122,-0.0168,0.412,66.1,51.3,33.98,1
-0.0382,-0.2656,-0.3706,1.035,72.4,75.7,33.91,4
0.0812,0.0601,0.0494,0.794,66.0,47.6,33.9,1
0.3017,-0.7214,0.3947,2.15,74.2,94.6,33.66,8
0.1193,-0.1384,-0.6578,2.599,72.2,80.4,33.74,8
0.351,-0.478,-1.0929,1.823,76.7,105.0,33.57,7
-0.053,-0.0105,0.0201,0.59,71.2,63.9,34.13,1
0.0437,-0.3928,-0.7593,1.798,68.0,77.4,33.67,6
0.1363,-0.606,-0.1807,0.432,67.5,75.6,33.66,3
-0.6279,-0.4518,0.6667,1.484,81.5,93.8,33.65,6
0.1321,0.1255,0.05,1.008,67.4,54.2,33.77,1
0.0262,0.0661,0.0527,0.611,76.7,59.3,34.2,1
-0.0085,-0.0022,0.003,0.173,69.5,61.3,34.29,1
0.0426,-0.039,0.0458,2.143,78.3,61.1,33.45,6
0.6048,-0.5237,0.0513,0.704,68.6,66.4,33.57,2
-0.0137,0.0911,-0.0411,0.704,66.7,56.7,33.8,1
-0.0376,0.0236,0.0455,0.094,68.9,55.9,34.31,1
-0.1205,0.0183,0.0023,0.724,69.5,52.6,33.79,1
0.023,-0.0872,-0.028,1.531,67.6,58.4,34.05,4
0.0084,0.0485,-0.0291,1.384,63.1,60.4,33.73,4
-0.7232,-0.6808,0.4106,1.26,85.5,83.5,33.48,5
0.0325,-0.0475,-0.0179,1.466,69.4,52.3,33.64,3
0.3877,1.4163,-0.2041,2.575,77.6,116.8,33.57,8
-0.1539,-0.0986,-0.146,0.225,71.8,74.0,33.3,1
-2.5557,0.1108,-0.1932,1.688,83.5,117.7,34.34,8
-0.1191,-0.0195,0.2159,0.588,77.8,85.2,33.29,3
0.5138,-0.8975,-0.2604,1.288,81.0,111.6,33.89,7
-0.5509,-0.1045,-0.093,1.397,68.0,70.5,33.24,4
0.7718,0.8382,0.4663,0.613,69.4,100.2,33.99,5
0.0378,-0.0082,-0.0855,1.855,70.3,61.7,33.96,5
1.0469,0.3083,-0.6345,1.589,68.6,95.7,33.79,7
0.076,-0.0311,0.0116,0.456,72.4,49.5,33.85,1
-0.0641,0.0105,-0.0102,0.489,69.0,47.7,34.48,1
-0.0526,-0.0391,0.0294,2.266,76.5,51.8,34.05,5
-0.2404,-0.1947,-0.5499,1.752,76.7,76.5,33.48,6
0.0686,-0.0056,-0.182,0.48,70.5,54.3,33.73,1
1.8441,-0.8742,-0.0592,2.245,89.2,109.7,33.75,8
-0.0112,0.0504,0.0462,1.185,75.6,54.7,34.36,3
-1.3775,-1.6463,1.7889,2.056,77.0,116.3,33.3,8
0.9672,1.765,-3.0854,1.165,77.7,120.0,33.3,7
0.1177,0.4417,-0.0581,0.531,72.2,76.9,33.7,2
-0.0287,0.0282,-0.0339,0.3,69.1,54.0,33.88,1
0.4795,0.4328,0.0145,1.389,75.9,72.2,33.0,4
0.0204,-0.0302,0.0371,1.084,74.5,53.1,33.63,2
-0.1232,0.93,0.37,1.653,77.8,98.8,33.56,7
0.4082,0.0526,-0.0106,1.235,78.8,70.7,33.47,4
0.033,0.0007,0.0307,0.424,68.4,58.5,34.28,1
-0.3299,-0.1701,-0.1001,0.236,79.0,71.2,33.39,1
-0.4049,-0.1327,-0.0066,1.965,67.6,79.3,33.6,6
-0.3939,-0.1093,-0.21,0.694,68.0,73.2,33.39,2
-0.0549,0.0534,-0.0999,1.232,74.0,53.9,33.86,2
0.1346,-0.1646,-0.2153,1.336,70.5,69.6,33.62,4
0.0219,-0.0701,0.027,1.602,67.7,52.3,33.96,3
0.1436,-0.3891,0.0646,0.677,74.6,74.1,33.56,2
-0.032,0.05,-0.0068,0.931,68.3,48.1,34.16,1
-0.1379,0.6464,0.7517,1.629,65.7,69.6,33.97,5
-0.3313,-0.0697,0.5085,1.268,72.0,78.3,33.16,4
0.0653,-0.0093,-0.0142,0.148,70.1,59.8,34.33,1
0.0092,0.0373,-0.019,0.679,75.2,62.1,34.21,1
-0.0376,0.0202,-0.0484,0.685,70.3,54.6,33.48,1
0.0,-0.0675,0.0849,1.122,77.5,51.5,34.22,2
0.0638,0.0366,0.0586,0.327,63.0,62.3,33.88,1
-0.0831,0.0889,-0.0063,1.056,62.2,54.1,33.85,2
0.4663,-0.2282,-0.5131,0.71,75.5,80.4,33.64,3
-0.0403,0.0578,0.0292,1.822,71.4,55.7,34.02,4
-0.066,-0.0095,0.0524,0.499,69.9,55.2,34.47,1
-0.3591,0.232,-0.1817,2.318,70.9,75.9,33.42,7
0.0277,-0.0349,0.0071,1.483,72.1,52.3,33.85,2
-1.1377,-1.8157,-0.1451,1.86,77.4,112.1,33.09,8
0.0548,-0.0143,0.083,1.321,72.5,56.9,34.59,4
0.4287,-0.3576,-0.0922,0.156,67.3,69.6,33.79,1
0.5298,0.3253,0.0226,2.157,77.2,93.3,33.9,7
-0.1276,0.2529,0.0059,0.114,77.3,73.0,33.55,1
-0.2788,0.3662,0.2559,1.134,76.5,79.8,33.84,5
-0.8078,-1.153,0.9902,0.783,75.2,92.9,33.92,4
-0.3089,-0.065,-1.3771,2.549,78.7,101.5,34.22,8
0.8082,-2.2821,0.3493,2.755,80.2,114.2,33.85,8
0.0186,0.05,0.0007,0.148,66.4,59.5,33.86,1
-0.0297,0.786,-1.5893,1.309,71.5,89.5,34.02,6
-0.0291,0.043,0.0201,0.861,65.5,53.4,33.52,1
0.0594,-0.1394,-0.4923,1.54,66.1,75.3,33.64,5
0.3788,0.8943,-0.6529,2.27,68.5,94.3,33.65,8
0.5164,0.6271,-1.6075,0.953,79.8,93.0,33.94,5
-0.0299,-0.0621,-0.0007,0.716,61.9,56.4,34.49,1
0.0916,0.012,0.0178,1.475,69.8,56.1,34.27,3
0.0446,0.0129,-0.0257,0.719,72.3,57.0,34.0,1
-0.3368,0.6037,0.0579,0.974,80.9,77.7,33.71,4
0.0956,0.0194,-0.0038,0.927,65.6,55.8,33.76,1
-0.3782,0.3556,0.2281,1.262,71.0,69.4,33.01,3
-0.0487,0.0254,0.0226,0.987,72.7,57.2,34.36,3
-0.04,-0.0495,0.0176,1.289,62.9,50.7,33.88,2
0.0587,-0.0782,0.321,1.202,73.3,66.2,33.73,3
-0.0756,0.0879,-0.084,0.751,70.9,64.0,33.8,2
0.3476,-0.2209,-0.2936,1.649,81.0,67.8,33.5,5
0.6876,0.0637,0.1354,0.916,75.6,76.9,33.72,3
-0.0846,0.1402,0.0598,1.923,70.5,93.7,33.58,7
0.1122,-0.0275,0.5049,0.957,70.8,70.3,33.56,3
-0.0542,0.0046,0.1148,0.737,67.5,46.3,33.94,1
-1.5638,0.0014,0.2562,3.274,83.8,119.0,33.31,8
-0.1011,-0.0369,-0.0326,0.458,75.5,54.3,33.93,1
-0.0202,-0.0147,-0.0018,2.112,76.7,48.3,34.12,5
0.0034,0.0095,0.1788,0.925,69.2,46.7,34.29,1
0.1312,0.0894,0.0121,0.934,75.6,63.5,34.29,3
-0.4822,-0.1671,0.3046,0.996,74.8,73.0,33.86,4
-0.4762,-1.6001,-1.1115,1.317,75.5,94.3,33.17,5
0.4036,-0.8067,-0.6779,1.319,82.5,95.8,33.93,6
-0.274,0.0179,0.7293,1.479,81.3,94.2,33.86,7
0.0448,-0.0037,0.0873,1.325,67.1,43.9,33.94,1
-0.6497,0.7693,-0.3958,2.4,78.1,93.2,33.38,8
-0.4754,1.4722,0.3063,2.326,84.5,93.0,34.35,8
-0.0464,0.0158,-0.054,0.504,57.4,62.0,34.19,1
-0.1179,0.5933,0.3466,1.839,74.2,90.2,33.44,7
0.7106,0.2879,0.0075,0.298,75.3,76.4,33.97,1
0.0147,0.0393,-0.0322,1.53,75.1,61.1,33.63,4
-0.0867,0.0057,-0.0588,0.873,66.9,54.1,34.21,2
-1.8007,-1.4161,-1.5044,1.404,80.0,114.4,34.39,7
-0.0949,0.037,-0.0135,0.837,69.5,42.3,34.22,1
0.2227,0.2389,0.371,1.591,74.5,74.0,33.27,5
0.2505,0.0401,-0.0764,1.209,70.2,79.0,33.55,5
0.7625,0.2481,0.034,0.954,80.4,99.7,33.12,6
0.814,-1.6799,1.1673,1.306,76.5,99.5,33.69,6
0.0327,-0.0519,-0.1197,1.122,64.4,49.9,33.61,1
-0.364,0.1747,-0.0175,1.322,77.1,75.6,33.94,5
-0.0448,-0.0079,0.0419,0.89,68.7,53.7,34.15,2
0.437,-0.4199,-0.2605,1.849,68.0,70.8,34.23,6
-0.0272,-0.0448,0.036,1.001,67.7,59.5,34.11,2
0.3195,0.0249,-0.2776,0.154,65.9,74.6,33.47,1
0.3304,0.1,0.1542,1.595,77.6,95.7,33.91,7
-0.0104,-0.0552,-0.0072,0.265,66.8,51.4,34.79,1
-0.0993,-0.2927,-0.17,1.009,71.1,68.0,34.02,3
-0.2948,-0.3221,1.5225,2.369,83.9,89.9,33.65,8
0.7234,0.1454,0.7305,1.92,74.7,96.3,33.53,7
0.3204,0.1831,0.0874,2.685,74.2,77.4,33.64,8
-0.0091,0.0176,-0.001,1.858,65.8,55.7,33.77,4
0.076,-0.0266,0.1011,0.395,67.2,51.5,34.3,1
-0.07,0.0133,-0.01,0.972,53.8,58.7,33.75,2
-0.0182,0.0021,0.064,0.739,72.7,53.5,33.69,1
-0.05,-0.1511,-0.2104,1.554,85.8,77.1,34.4,6
0.0501,-0.517,0.5878,2.977,71.4,115.1,33.71,8
-0.0121,-0.0482,-0.0431,0.848,68.4,59.8,34.64,2
-0.8639,0.2394,-0.1628,1.558,76.7,93.5,33.85,6
0.0574,-0.0183,0.0167,1.108,74.1,47.7,33.97,1
0.0718,-0.0307,0.013,0.182,69.2,54.8,33.93,1
-0.3417,0.2873,-0.4326,1.864,73.2,76.9,33.82,6
0.0084,0.0785,0.0045,1.871,65.9,55.6,33.95,5
0.9349,-0.0946,-0.9702,1.749,70.5,100.5,33.63,7
-0.0178,0.0569,0.0136,0.21,65.2,54.8,33.51,1
-0.0623,-0.0103,-0.0296,0.849,75.4,63.5,33.7,2
-0.098,0.0182,0.046,0.959,69.0,44.3,34.05,1
-0.4979,0.0165,-0.1841,1.415,81.5,74.0,34.28,5
-0.0799,-0.0211,0.0599,0.227,72.2,56.3,33.98,1
0.1233,0.0044,0.3273,1.145,74.8,68.2,33.67,3
0.0354,-0.0039,0.0623,0.625,68.3,52.9,33.76,1
-0.0077,0.0065,0.0564,0.317,73.1,56.6,33.97,1
-2.2848,1.1362,-0.8324,1.765,77.2,111.4,34.38,8
-0.0114,0.0545,-0.0149,1.005,68.1,49.9,33.31,1
0.0315,-0.0414,-0.0385,1.458,67.4,54.0,33.97,2
0.5159,0.5699,-0.0406,0.332,68.9,76.5,33.42,1
-0.1733,-0.2699,-0.1094,1.159,76.4,72.7,33.61,4
-1.5561,0.3493,0.563,3.759,78.7,93.4,33.24,8
-0.0007,-0.0064,-0.0644,0.084,71.8,52.9,33.98,1
